counts	countsheart15.promoter500	countsheart15.promoter1k	countsheart15.TSS	countsheart15.five_prime_utr	countsheart15.CDS	countsheart15.intron	countsheart15.TTS	countsheart15.three_prime_utr	countsheart15.intergenic	countsheart15.TSC	countsheart15.genome	countsasm15.promoter500	countsasm15.promoter1k	countsasm15.TSS	countsasm15.five_prime_utr	countsasm15.CDS	countsasm15.intron	countsasm15.TTS	countsasm15.three_prime_utr	countsasm15.intergenic	countsasm15.TSC	countsasm15.genome	log2OddsRatioheart15.promoter500	log2OddsRatioheart15.promoter1k	log2OddsRatioheart15.TSS	log2OddsRatioheart15.five_prime_utr	log2OddsRatioheart15.CDS	log2OddsRatioheart15.intron	log2OddsRatioheart15.TTS	log2OddsRatioheart15.three_prime_utr	log2OddsRatioheart15.intergenic	log2OddsRatioheart15.TSC	log2OddsRatioheart15.genome	log2OddsRatioasm15.promoter500	log2OddsRatioasm15.promoter1k	log2OddsRatioasm15.TSS	log2OddsRatioasm15.five_prime_utr	log2OddsRatioasm15.CDS	log2OddsRatioasm15.intron	log2OddsRatioasm15.TTS	log2OddsRatioasm15.three_prime_utr	log2OddsRatioasm15.intergenic	log2OddsRatioasm15.TSC	log2OddsRatioasm15.genome	pheart15.promoter500	pheart15.promoter1k	pheart15.TSS	pheart15.five_prime_utr	pheart15.CDS	pheart15.intron	pheart15.TTS	pheart15.three_prime_utr	pheart15.intergenic	pheart15.TSC	pheart15.genome	pasm15.promoter500	pasm15.promoter1k	pasm15.TSS	pasm15.five_prime_utr	pasm15.CDS	pasm15.intron	pasm15.TTS	pasm15.three_prime_utr	pasm15.intergenic	pasm15.TSC	pasm15.genome	fdrheart15.promoter500	fdrheart15.promoter1k	fdrheart15.TSS	fdrheart15.five_prime_utr	fdrheart15.CDS	fdrheart15.intron	fdrheart15.TTS	fdrheart15.three_prime_utr	fdrheart15.intergenic	fdrheart15.TSC	fdrheart15.genome	fdrasm15.promoter500	fdrasm15.promoter1k	fdrasm15.TSS	fdrasm15.five_prime_utr	fdrasm15.CDS	fdrasm15.intron	fdrasm15.TTS	fdrasm15.three_prime_utr	fdrasm15.intergenic	fdrasm15.TSC	fdrasm15.genome
TFEC_1	2552	3	6	2	2	4	6	1	1	6	0	13	5	5	3	3	7	7	3	1	6	2	17	1.33196932247146	2.2753857941051	1.14293549808145	0.931431392887734	1.14293549808145	0.826078392741505	0.931431392887734	0.690423293383939	1.16847059018858	-Inf	0.769374634778761	-0.385240976548133	-0.0420963957510751	-0.381726492371896	0.142935498081445	0.209533246810469	-0.333163526933677	0.618273507628104	-0.516027584083487	0.468030872047491	0.690423293383939	-0.246188000344579	0.132951403973482	0.00288163127674713	0.247401429508041	0.298762150958036	0.122659216480098	0.138019341378796	0.428131628165013	0.478996962264065	0.0623408472687681	1	0.0532272353046143	0.77874343862648	0.588671740494352	0.748808185444243	0.517895054974969	0.409584522350163	0.774843530709941	0.323803418555629	0.764003197131503	0.27987669532691	0.366188064539599	0.787199019368092	0.828271964984221	0.224015855848384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UNCX_1	1019	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	2	3	0	0	0	0	4	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.373216167833711	-1.05128807294635	0.381027417764331	-0.126576200250585	-0.288327270247198	-0.221213074388661	-Inf	-Inf	-Inf	-Inf	-1.01211747566567	1	1	1	1	1	1	1	1	1	1	1	0.731895951773748	0.874300882192838	0.458639209196821	0.667342291505635	0.702142207802948	0.679955238900421	1	1	1	1	0.959289887729765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UNCX_2	684	0	1	0	0	0	1	0	0	1	0	2	2	1	2	0	1	1	0	0	2	0	5	-Inf	1.38570577065102	-Inf	-Inf	-Inf	0.0919745675943122	-Inf	-Inf	0.409164743475012	-Inf	-0.0779504338480001	0.210619064092931	-0.467452841019706	0.964862649690973	-Inf	-0.715380354463292	-1.23752674699785	-Inf	-Inf	0.77004647270695	-Inf	-0.103041414810831	1	0.324794429389066	1	1	1	0.611478910669719	1	1	0.532864053295563	1	0.62504603086967	0.518175264356847	0.750392443585253	0.277768586100116	1	0.80719921771238	0.905562611518909	1	1	0.331635857707554	1	0.62338907719393	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
USF1_1	2736	3	4	2	2	2	5	1	1	6	0	11	6	4	4	3	6	6	1	1	5	2	15	1.22656261093031	1.47810137792627	1.03752878654029	0.826024681346577	-0.0364717949034878	0.437459393428925	0.826024681346577	0.585016581842782	1.06306387864743	-Inf	0.405037915736547	-0.217044040545309	-0.482728024793052	-0.0543937029007503	0.0375287865402888	-0.129581199294969	-0.668740010403001	-1.14080845471822	-0.621434295624644	0.083822438814224	0.585016581842782	-0.538972135432671	0.154371580294999	0.0686263730649966	0.273349733494977	0.328267385721603	0.614041822835853	0.322327298817181	0.451278061449938	0.503515740232344	0.0811842140129948	1	0.225305490178736	0.696423423019974	0.806977922200789	0.600116924698328	0.565629243036996	0.642036842622946	0.910667453196149	0.889334527051021	0.787898773657054	0.514690748758191	0.399501251663749	0.945586347530211	0.876956518167323	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VSX2_1	285	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	3	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	0.47373730811071	0.805933738451899	-Inf	-Inf	-Inf	0.0358598324737545	2.18702390580741	-Inf	-Inf	-Inf	0.426761691730061	1	1	1	1	1	1	1	1	1	1	1	0.51532239319824	0.437973978753638	1	1	1	0.624589520610465	0.200864983298658	1	1	1	0.387243284056254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Alx1_1	964	3	3	2	2	2	4	2	2	1	0	5	2	1	2	1	2	2	0	0	1	1	4	2.77866227603731	2.56453747068446	2.58962845164729	2.37812434645358	1.51562787020351	1.64773140621086	3.51562787020351	3.25259346436972	-0.0931813724720089	-Inf	0.767166637199479	-0.291727051854089	-0.969798956966727	0.462516533743953	-0.0450870842709641	-0.206838154267576	-0.732299643240071	-Inf	-Inf	-0.747406535630279	1.08266846292741	-0.930628359686049	0.0120404472424933	0.0173317758265574	0.0499471096530548	0.0634830458127101	0.162530616767084	0.0438506594634025	0.0173726007296762	0.0234167197254798	0.658847706047759	1	0.178507388036485	0.703312241355337	0.859275525709737	0.430460444845198	0.646798437908637	0.672794878672939	0.844276146717616	1	1	0.81419397211947	0.384627700524983	0.945355811327988	0.543826867119282	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Alx1_2	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.504867470854969	-Inf	-2.69798209966917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.759373517244996	1	0.998468803996426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Alx4_1	873	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.824367879281793	-0.409330380002949	-Inf	-1.07229539272538	-1.59444178525994	-Inf	-Inf	-Inf	-Inf	-2.79509008675955	1	1	1	1	1	1	1	1	1	1	1	1	0.830411343231225	0.736677029716786	1	0.878096939770704	0.951053153503902	1	1	1	1	0.999021510947374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Arx_1	824	0	0	0	0	0	1	1	1	0	0	1	1	1	2	0	1	1	1	0	1	0	3	-Inf	-Inf	-Inf	-Inf	-Inf	-0.180323463017683	2.60817243178861	2.36716433228481	-Inf	-Inf	-1.35866070427619	-1.07194730197289	-0.739750871631701	0.692564619078978	-Inf	-0.987678385075287	-1.50982477760985	0.641339295723805	-Inf	-0.517358450295253	-Inf	-1.11892291835354	1	1	1	1	1	0.680293445644786	0.162733930090745	0.187158646252741	1	1	0.92302717702349	0.878058790791312	0.812512869174134	0.355621521208238	1	0.862691615401474	0.941948136860826	0.478703496812646	1	0.762314129866172	1	0.957431200422259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Ascl2_1	1461	3	3	2	2	1	4	0	0	1	0	6	2	1	0	0	2	2	0	0	0	0	4	2.16574524201064	1.95162043665779	1.97671141762062	1.76520731242691	-0.132913073553876	1.03481437218419	-Inf	-Inf	-0.706098406498679	-Inf	0.425897139311311	-0.904644085880759	-1.5827159909934	-Inf	-Inf	-0.819755188294246	-1.34521667726674	-Inf	-Inf	-Inf	-Inf	-1.54354539371272	0.0356050460809755	0.0499706139371307	0.102810011501765	0.128520665875419	0.670079221080658	0.141370221923348	1	1	0.805485314540944	1	0.296858580918678	0.887225711858998	0.949480334715059	1	1	0.866874089937094	0.961582262794531	1	1	1	1	0.996900136757338	0.685657997284913	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Dbp_1	2894	1	1	0	1	2	4	0	0	1	0	7	11	7	6	3	5	7	2	0	4	1	22	-0.554706560808772	-0.754015369032179	-Inf	-0.323381014702317	-0.121747153532666	0.0103563824746789	-Inf	-Inf	-1.73055639620819	-Inf	-0.367503567934625	0.626189558454543	0.279615408849101	0.48136269389875	-0.0477465720888893	-0.489118219181196	-0.523845597104012	-0.192136481424064	-Inf	-0.338977869753335	-0.554706560808772	-0.0477465720888893	0.773191269707879	0.816521920875084	1	0.719631896792295	0.645086968132788	0.566417983690545	1	1	0.962605978620524	1	0.794029969391835	0.117280118225101	0.365657736592231	0.274759084607525	0.604338475323389	0.826579187356692	0.870973883692706	0.670208160147537	1	0.743310279744741	0.773191269707879	0.590932724017105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Dlx1_1	1021	0	0	0	0	0	0	0	0	4	0	4	3	1	3	2	3	5	1	1	1	1	7	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.89520464431833	-Inf	0.352306203163713	0.219207067443547	-1.05416928261171	0.98059613554897	0.895204644318326	0.304725138629604	0.528219274445623	0.3269208847438	0.846295043837379	-0.831776861275258	0.998298137282429	-0.197682653223223	1	1	1	1	1	1	1	1	0.0264979069460224	1	0.386479018631015	0.479285843764189	0.874816200833882	0.201937779488731	0.298420703437792	0.441672251908566	0.272546650934336	0.55452725920615	0.434272255465914	0.831949193352331	0.402201634463793	0.690969587626679	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Dlx2_1	1271	1	1	1	1	1	3	0	0	1	0	4	5	3	2	3	3	4	1	1	4	1	11	0.675752573357561	0.476443765134154	1.10871198063367	0.907078119464016	0.0730880709029457	0.806149210613236	-Inf	-Inf	-0.500097262041857	-Inf	0.0297606392388449	0.654536087447865	0.234242862717526	0.0556006441741046	1.18271256207744	-0.0178204252952649	-0.123948776156608	0.00437532081893131	0.523749479912511	0.891481264412998	0.675752573357561	0.145237856658781	0.473727291405239	0.519855089158415	0.382095527080138	0.423171788398152	0.618263707656669	0.25380593137645	1	1	0.758736430007768	1	0.553164381275713	0.220745048077736	0.473395339712291	0.576796197451923	0.154975853893363	0.58782622661671	0.63504539407009	0.635380813319972	0.508716442343791	0.178291352553641	0.473727291405239	0.413182750294728	0.998084064709988	0.907633745751693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Elf5_1	1163	0	1	0	0	0	1	1	0	1	0	2	3	6	2	2	3	5	0	0	2	1	12	-Inf	0.60739618465561	-Inf	-Inf	-Inf	-0.686335018401101	2.10216087640519	-Inf	-0.369144842520401	-Inf	-0.856260019843413	0.0276139230401338	1.40508800936249	0.18655306369556	0.703611499914913	0.113131994226191	0.33662613004221	-Inf	-Inf	-0.00826311328846309	0.806704992879016	0.405088009362494	1	0.488632981654267	1	1	1	0.800999716789016	0.222331602075969	1	0.727405557987058	1	0.87610038898663	0.566744976435619	0.0306357149428671	0.528481768369814	0.354193872672967	0.527564578771647	0.367397262640997	1	1	0.600115028187939	0.443903307648718	0.206386022816048	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Elk3_1	975	0	3	0	0	0	1	0	0	0	0	3	3	2	1	1	2	1	0	0	1	0	7	-Inf	2.54788049004907	-Inf	-Inf	-Inf	-0.4270285289881	-Inf	-Inf	-Inf	-Inf	-0.00352945096106021	0.286920412453134	0.0264831181053794	-0.571418438323275	-0.0617440649063558	-0.223495134902968	-1.75652984358026	-Inf	-Inf	-0.764063516265671	-Inf	-0.129969308213635	1	0.0178571514517584	1	1	1	0.741062187859495	1	1	1	1	0.580745144909198	0.449251405233038	0.58682703310785	0.775000211573087	0.651004610355305	0.678844323008757	0.965700952263842	1	1	0.81775921582163	1	0.644607833452244	1	0.470407475274883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxc1_1	3064	3	2	3	3	1	3	0	0	2	1	5	11	5	6	4	5	9	0	1	4	2	21	1.05431803189747	0.206321125342519	1.52824922022988	1.30585679889343	-1.24434028366705	-0.511279143956756	-Inf	-Inf	-0.793678874657481	1.79128362606368	-0.957177606940361	0.539220338050884	-0.319747686325069	0.394393473495091	0.305856798893433	-0.576087439584855	-0.232563115890693	-Inf	-0.793678874657481	-0.425947090156994	0.412772002809945	-0.205277289969554	0.19508914027534	0.527987621337286	0.104080963366996	0.140771943131135	0.905602923472986	0.798896093445502	1	1	0.859374731570409	0.286138675644755	0.96253521896782	0.154548397197112	0.745370114056675	0.319852095759189	0.416429185712408	0.861862021790544	0.726916912010836	1	0.824814510202703	0.782647223657758	0.456974250491203	0.767604735256798	0.998084064709988	0.907633745751693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxc1_2	5297	4	7	1	2	2	6	1	1	7	0	16	22	12	18	11	10	21	5	2	11	7	44	0.676419772269724	1.42488100527376	-1.06054582189648	-0.198049345646417	-1.06054582189648	-0.303402345792645	-0.198049345646417	-0.439057445150211	0.287377481523825	-Inf	-0.0332384759007463	0.813923296019659	0.188133290960242	1.36521808397542	1.10610404751297	-0.370885942508632	0.235847180883743	0.297908149015994	-0.596598722136691	0.29454913692608	1.67641977226972	0.0914572715485683	0.269466274575237	0.027224319734486	0.875514920426017	0.676120722464796	0.916642036066363	0.746076434635956	0.695934047908429	0.750664308872061	0.369102245479995	1	0.573058303936918	0.0142009998761203	0.379436992450641	0.000859651984329367	0.0235925906593219	0.823632047619852	0.271877835056168	0.402852493958845	0.804599298832622	0.307848112560255	0.0133350828395299	0.36760739269126	0.998084064709988	0.475986493422303	1	1	1	1	1	1	1	1	1	0.855215770317464	1	0.232965687753259	0.80084058120762	1	1	1	1	1	1	1
Foxg1_1	2018	0	1	1	1	1	1	0	0	3	0	4	9	10	6	5	2	6	2	2	5	1	17	-Inf	-0.210312670536648	0.421955544962865	0.220321683793214	-0.613668364767857	-1.50404387359336	-Inf	-Inf	0.446203091209542	-Inf	-0.656995796431957	0.85852620579135	1.37931120755437	1.02506539239428	1.28445202121293	-1.30051047950823	-0.210312670536648	0.351566217071467	0.885902644722655	0.542249778680576	-0.0110038623132417	0.106832627980617	1	0.690514427856696	0.536802545673783	0.585038251691801	0.785511111540961	0.940591006637748	1	1	0.386629341295547	1	0.872759519508948	0.0715000601735874	0.00772568337374935	0.0859936067625383	0.0644643638568696	0.955925203175153	0.692368431724607	0.473110741997363	0.307324998364801	0.270748481005117	0.641634205502603	0.416798035922398	1	1	1	1	1	1	1	1	1	1	1	0.99366750292524	1	1	1	1	1	1	1	1	1	1
Foxg1_2	894	1	1	1	0	0	0	0	0	3	0	4	1	1	1	0	1	1	1	0	2	0	5	1.19325757629923	0.993948768075819	1.62621698357533	-Inf	-Inf	-Inf	-Inf	-Inf	1.65046452982201	-Inf	0.54726564218051	-1.1914062739361	-0.85920984359491	-0.444172344316067	-Inf	-1.1071373570385	-1.62928374957305	0.521880323760596	-Inf	0.378289470131746	-Inf	-0.494798417386034	0.362363415559871	0.402074487415213	0.28642579408394	1	1	1	1	1	0.076553801180112	1	0.298069492233942	0.898166665549305	0.837553598860536	0.745061196634578	1	0.884162032521294	0.954506319271069	0.506989006433722	1	0.459064759244628	1	0.831453750901266	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxg1_3	4661	6	4	4	3	5	9	1	4	8	0	19	14	15	6	6	8	13	3	3	10	4	37	1.58940156588765	0.65651576174619	1.37640784255345	0.65651576174619	0.576345413062207	0.546332843995767	0.00443906516649709	2.14194258891643	0.708983181640326	-Inf	0.445011656552478	0.271225605861398	0.756051435297105	-0.254947563652152	0.293945682361482	-0.513409239696122	-0.31950537531937	-0.308718820093133	0.241478262467346	0.342855282842428	0.878908183082638	0.0186880209047769	0.0251501699781298	0.27342574131412	0.0913654832841486	0.321555444900465	0.268256198413872	0.188121813003745	0.646958827002827	0.0242128650746554	0.140569555645781	1	0.129252525026773	0.291789504834502	0.0475622916110472	0.718745948194809	0.381338491854094	0.876456808899198	0.815749959458934	0.7195817255424	0.481874684876951	0.285518905265274	0.199806236501465	0.494887143021823	0.61960873309756	0.882123522572933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxj3_1	995	1	2	2	1	1	1	0	0	2	0	4	2	1	2	1	1	2	2	1	0	0	4	1.0361935587457	1.88419046530065	2.54315354746558	1.26751910485215	0.433529056291081	-0.456846452534421	-Inf	-Inf	0.884190465300646	-Inf	0.39020162462698	-0.338201956035802	-1.01627386114844	0.41604162956224	-0.0915619884526765	-1.26420137459202	-0.778774547421783	1.3987636381304	0.884190465300646	-Inf	-Inf	-0.977103263867761	0.394246331929577	0.110064475900364	0.0528474264462414	0.349266248799249	0.528585502594604	0.748203307013647	1	1	0.301248422681995	1	0.368352684087248	0.719719451306103	0.867950610968483	0.44643816487676	0.658526377103403	0.909398351505117	0.856715945212488	0.183475882517175	0.425930963528704	1	1	0.953669585320631	0.998084064709988	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxj3_2	2748	1	0	2	1	1	3	1	0	5	0	9	10	8	3	2	5	7	0	0	6	0	22	-0.476069493255151	-Inf	1.03089049546473	-0.244743947148695	-1.07873399570977	-0.345672855999476	0.819386390271021	-Inf	0.767856089630938	-Inf	0.0911910057325466	0.556351984437227	0.564572491242195	-0.49377149498861	-0.579162986219254	-0.410481151627574	-0.44520852955039	-Inf	-Inf	0.355985869430778	-Inf	0.0308904954647322	0.75509530401478	1	0.275044951264858	0.700565113491615	0.878834689600512	0.734085730937019	0.452757358492754	1	0.186788293218076	1	0.475287101889919	0.159702770777081	0.190153922595525	0.792507764405058	0.799313945821088	0.790837719832169	0.834969437401014	1	1	0.339482385027897	1	0.491854296514202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxj3_3	2078	1	0	1	1	2	3	0	2	2	0	6	7	7	3	3	6	7	1	1	2	1	18	-0.0548750909609727	-Inf	0.378084316315134	0.176450455145483	0.378084316315134	0.0755215462947025	-Inf	2.11504991048134	-0.206878184406023	-Inf	-0.0987293805504001	0.430551736209269	0.779446878696901	-0.0725770926944317	0.45208489775891	0.284974911923652	-0.0240141272562121	-0.726252343499602	-0.206878184406023	-0.869843197128452	-0.0548750909609727	0.148838223937623	0.652606017135242	1	0.547479116547559	0.595951578242524	0.464247071984134	0.546920683137055	1	0.0929972123945913	0.674252677299852	1	0.621903958820112	0.274527231495369	0.126849439914426	0.61415994809943	0.384542581949732	0.377633529442569	0.57036869819422	0.810185194792496	0.68982212325261	0.878683048219753	0.652606017135242	0.367440484665089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxj3_4	2925	2	1	1	1	0	1	0	0	3	1	5	4	3	2	2	2	5	1	2	6	3	14	0.483528543947829	-0.770228048297954	-0.137959832798442	-0.339593693968092	-Inf	-2.06395925135466	-Inf	-Inf	-0.113712286551764	1.86204016720156	-0.886421065802477	-0.924556194689248	-1.01242895071458	-1.191071169258	-0.674012733038651	-1.86042585726953	-1.04099810291135	-1.24229649261318	0.325987266961349	0.261136122611381	1.12507457303535	-0.743386436079313	0.432951371674318	0.819913677148593	0.675317813420687	0.723527798964389	1	0.983865277122027	1	1	0.63393140361449	0.274836595966187	0.950369944821559	0.942009197381669	0.938123273758891	0.94028895875555	0.827172767346415	0.993643575046075	0.974072353982943	0.905338487214236	0.485764604103856	0.394520879755316	0.177477806740884	0.984576687641615	0.998084064709988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxk1_1	974	1	1	1	0	1	1	0	0	2	0	4	1	2	1	0	3	2	1	0	2	0	7	1.06751810469629	0.868209296472883	1.5004775119724	-Inf	0.464853602241674	-0.425521906583828	-Inf	-Inf	0.915515011251239	-Inf	0.421526170577574	-1.31714574553904	0.027989740509652	-0.569911815919002	-Inf	0.373945106043464	-0.74745000147119	0.39614085215766	-Inf	0.25254999852881	-Inf	-0.128462685809363	0.387746463876608	0.429199751579163	0.307836746286888	1	0.520976640549372	0.74069993179498	1	1	0.292654668215026	1	0.353692430434842	0.917143310587472	0.586266448918178	0.774652680508481	1	0.411935106458281	0.848391817698982	0.537481023760494	1	0.503950094785422	1	0.64355650309009	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Foxk1_2	4661	6	4	4	3	5	9	1	4	8	0	19	14	15	6	6	8	13	3	3	10	4	37	1.58940156588765	0.65651576174619	1.37640784255345	0.65651576174619	0.576345413062207	0.546332843995767	0.00443906516649709	2.14194258891643	0.708983181640326	-Inf	0.445011656552478	0.271225605861398	0.756051435297105	-0.254947563652152	0.293945682361482	-0.513409239696122	-0.31950537531937	-0.308718820093133	0.241478262467346	0.342855282842428	0.878908183082638	0.0186880209047769	0.0251501699781298	0.27342574131412	0.0913654832841486	0.321555444900465	0.268256198413872	0.188121813003745	0.646958827002827	0.0242128650746554	0.140569555645781	1	0.129252525026773	0.291789504834502	0.0475622916110472	0.718745948194809	0.381338491854094	0.876456808899198	0.815749959458934	0.7195817255424	0.481874684876951	0.285518905265274	0.199806236501465	0.494887143021823	0.61960873309756	0.882123522572933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Hlf_1	2861	1	2	0	0	2	2	0	0	1	0	6	11	7	6	3	4	6	1	1	3	1	20	-0.537266441972555	0.310730464582395	-Inf	-Inf	-0.104307034696449	-1.01119763030497	-Inf	-Inf	-1.71311627737197	-Inf	-0.581120731561983	0.64362967729076	0.297055527685318	0.498802812734967	-0.0303064532526725	-0.804746752837541	-0.736575250195962	-1.20864369451118	-0.689269535417605	-0.752005290765568	-0.537266441972555	-0.174696362587847	0.769217475901959	0.490752951127393	1	1	0.638763098320707	0.908930682881571	1	1	0.961139337024699	1	0.880081195042676	0.110710407397853	0.35473510700222	0.266195260030859	0.596436412165971	0.915109680506997	0.930164233821888	0.900190413700528	0.802778028927465	0.877703621409908	0.769217475901959	0.732729239195581	1	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Hnf4a_1	904	0	2	0	0	0	0	0	0	2	0	3	3	4	2	1	0	1	1	0	0	0	5	-Inf	2.02494514120469	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	1.02494514120469	-Inf	0.107407301396668	0.397857164810862	1.16365141203629	0.556796305466289	0.049192687451372	-Inf	-1.64559309122254	0.505570982111115	-Inf	-Inf	-Inf	-0.511107759035515	1	0.0937424724888021	1	1	1	1	1	1	0.263951807804624	1	0.529556497132332	0.401650248208102	0.11037637909507	0.398884464635466	0.622963028697924	1	0.95606440486024	0.51090533902288	1	1	1	0.838447786911653	1	0.641429237137833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Hoxa2_1	1059	0	1	0	0	0	1	0	0	0	0	1	6	3	3	2	4	6	2	0	1	0	12	-Inf	0.745273740118318	-Inf	-Inf	-Inf	-0.548457462938392	-Inf	-Inf	-Inf	-Inf	-1.7267947041969	1.19696970997601	0.50307283770169	0.926880546608266	0.841489055377621	0.677102237476739	0.745273740118318	1.30715262772643	-Inf	-0.885492450215963	-Inf	0.542965564825203	1	0.456713469472443	1	1	1	0.769773715229686	1	1	1	1	0.963214347522618	0.0532425279936771	0.359769552211963	0.216820224479305	0.313445921177382	0.247746948445861	0.157179004308617	0.201669348637805	1	0.842842169641712	1	0.132452628319014	1	0.906432147983592	1	1	1	1	1	1	1	1	1	0.974234252062616	1	1	1	1	1	1	1	1	1	1
Hoxc10_1	1465	0	0	0	0	0	0	0	0	1	0	1	4	3	2	2	3	4	0	0	2	2	11	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-0.710148532709811	-Inf	-2.20567594984902	0.112064348074906	0.0241915920495716	-0.15445062649385	0.362607809725503	-0.227871695963219	-0.334000046824562	-Inf	-Inf	-0.349266803477873	1.52014908671198	-0.0648134140091732	1	1	1	1	1	1	1	1	0.806366877473087	1	0.989803672405415	0.509832604166735	0.568921138184798	0.654411887635422	0.466932880798992	0.68313595010174	0.741241474515666	1	1	0.723849346877705	0.165449387208986	0.600293290766424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Hoxc10_2	1782	2	1	1	1	0	1	0	0	1	1	3	11	10	6	4	3	10	2	2	7	3	24	1.22915577401559	-0.0246008182301973	0.607667397269316	0.406033536099665	-Inf	-1.31833202128691	-Inf	-Inf	-1.00114184540621	2.60766739726932	-0.894832943259868	1.35560410925652	1.56502305986082	1.21077724470073	1.12224057009907	-0.518865008659616	0.743728946845344	0.537278069377918	1.07161449702911	1.24509731788461	1.87070180310311	0.814118274736742	0.222997743817992	0.644219816608885	0.492434155990012	0.539307945415343	1	0.916902040567172	1	1	0.865048378855238	0.176115362846513	0.915175354012221	0.00582377447327991	0.00328858879517423	0.0536522893987227	0.123193548714365	0.802218325104414	0.0872290360626053	0.409703074096168	0.258551716382515	0.035115284333021	0.058159487697665	0.00791560527881334	0.998084064709988	1	1	1	1	1	1	1	1	1	1	0.789121441129428	0.891207563492217	1	1	1	1	1	1	1	1	1
Hoxd3_1	1115	1	1	0	0	0	1	0	0	2	0	4	4	3	3	2	4	6	2	1	1	1	10	0.868772581658557	0.669463773435151	-Inf	-Inf	-Inf	-0.62426742962156	-Inf	-Inf	0.716769488213507	-Inf	0.222780647539842	0.515135627043857	0.427262871018522	0.851070579925098	0.765679088694454	0.601292270793571	0.669463773435151	1.23134266104327	0.716769488213507	-0.96130241689913	0.868772581658557	0.197395329119928	0.430131089873256	0.474133366173987	1	1	1	0.78714467069616	1	1	0.349955662518353	1	0.451253999344613	0.312673022836931	0.390390222060849	0.239156996043444	0.335469128458758	0.277086156769621	0.184835805307968	0.217765447444986	0.463461749678719	0.857633311016818	0.430131089873256	0.37876891590129	0.998084064709988	0.906432147983592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
