"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","p_val_adj"
"KH2013:KH.C9.384_MYLK",0.391,-0.340626732512532,0.218,-0.340626732512532,0.083,0.3,NA
"KATNA1",0.391,-0.393953432579793,0.218,-0.393953432579793,0.125,0.309,NA
"KH2013:KH.C1.1257",0.391,-0.421416918767542,0.218,-0.421416918767542,0.125,0.324,NA
"ABCB1/11/4/5",0.608,0.320821813362662,0.216,0.320821813362662,0.292,0.082,NA
"C17ORF103",0.608,0.316822567473324,0.216,0.316822567473324,0.458,0.274,NA
"ABHD1/3",0.608,0.305639401339329,0.216,0.305639401339329,0.375,0.168,NA
"FAM96A",0.608,0.277417890395724,0.216,0.277417890395724,0.667,0.55,NA
"UGCG",0.608,0.268891276917364,0.216,0.268891276917364,0.667,0.538,NA
"FBXW4",0.608,0.268189827679729,0.216,0.268189827679729,0.417,0.206,NA
"ACDH-5/6",0.392,-0.263182887215894,0.216,-0.263182887215894,0.292,0.479,NA
"CDC7",0.392,-0.270886880669916,0.216,-0.270886880669916,0.208,0.406,NA
"KDM1B",0.392,-0.296269608701375,0.216,-0.296269608701375,0.167,0.356,NA
"KH2013:KH.C12.669_PHEX",0.392,-0.301010016427824,0.216,-0.301010016427824,0.208,0.415,NA
"ANK1/2/3",0.392,-0.306229417118459,0.216,-0.306229417118459,0.208,0.391,NA
"NAT1",0.392,-0.353207107080783,0.216,-0.353207107080783,0.083,0.3,NA
"KH2013:KH.C14.566_F41E7.1/2",0.392,-0.357942844132285,0.216,-0.357942844132285,0.125,0.318,NA
"TMEM186",0.392,-0.402076968370364,0.216,-0.402076968370364,0.125,0.326,NA
"VPS73",0.607,0.374563849378048,0.214,0.374563849378048,0.375,0.188,NA
"SVOP",0.607,0.324760131271814,0.214,0.324760131271814,0.458,0.297,NA
"ABHD4/5",0.607,0.31529024371987,0.214,0.31529024371987,0.458,0.259,NA
"OTUD5",0.607,0.296147423669063,0.214,0.296147423669063,0.5,0.379,NA
"TBCD",0.607,0.280654236040056,0.214,0.280654236040056,0.542,0.371,NA
"ABHD16A",0.607,0.266251671542854,0.214,0.266251671542854,0.5,0.332,NA
"BCL10",0.607,0.259700397713066,0.214,0.259700397713066,0.417,0.209,NA
"HTRA1/2/3/4",0.393,-0.252722667915676,0.214,-0.252722667915676,0.25,0.465,NA
"CACNA1H",0.393,-0.255490390622945,0.214,-0.255490390622945,0.333,0.5,NA
"KH2013:KH.C11.502_KBTBD12",0.393,-0.265485123921301,0.214,-0.265485123921301,0.417,0.591,NA
"CENPI",0.393,-0.285540845607044,0.214,-0.285540845607044,0.083,0.297,NA
"NFXL1",0.393,-0.285715862021442,0.214,-0.285715862021442,0.208,0.391,NA
"VPS25",0.393,-0.318105886992503,0.214,-0.318105886992503,0.208,0.406,NA
"SI:CH211-122L24.6",0.393,-0.384037623971778,0.214,-0.384037623971778,0.125,0.321,NA
"BX927369.1/2/4/5/7",0.393,-0.407502871995618,0.214,-0.407502871995618,0.125,0.306,NA
"POMT1/2",0.606,0.387286492582096,0.212,0.387286492582096,0.417,0.25,NA
"WDR45",0.606,0.356385529842332,0.212,0.356385529842332,0.458,0.276,NA
"PNPLA2/3/5",0.606,0.324536808209591,0.212,0.324536808209591,0.5,0.315,NA
"ABHD13",0.606,0.29151948320747,0.212,0.29151948320747,0.375,0.162,NA
"FAM125B",0.606,0.28812486467901,0.212,0.28812486467901,0.458,0.288,NA
"DNAJC3",0.606,0.285903327433962,0.212,0.285903327433962,0.375,0.182,NA
"FAM213B",0.606,0.281487039858026,0.212,0.281487039858026,0.5,0.338,NA
"KH2013:KH.L152.34",0.606,0.26223127465686,0.212,0.26223127465686,0.542,0.35,NA
"IL1RL1/2",0.394,-0.250895690753885,0.212,-0.250895690753885,0.125,0.338,NA
"KH2013:KH.C5.42",0.394,-0.255097134037264,0.212,-0.255097134037264,0.542,0.715,NA
"RECK",0.394,-0.257808270151581,0.212,-0.257808270151581,0.125,0.326,NA
"BTB-17",0.394,-0.26147730058494,0.212,-0.26147730058494,0.167,0.388,NA
"HGSNAT",0.394,-0.281472840375198,0.212,-0.281472840375198,0.167,0.379,NA
"INTS5",0.394,-0.293889543723606,0.212,-0.293889543723606,0.167,0.356,NA
"SLC38A7",0.394,-0.297467433957272,0.212,-0.297467433957272,0.125,0.332,NA
"POLD3",0.394,-0.310687442213443,0.212,-0.310687442213443,0.417,0.529,NA
"BAHD1",0.394,-0.313678979026111,0.212,-0.313678979026111,0.208,0.385,NA
"KH2013:KH.L170.62_SORD",0.394,-0.376196341030047,0.212,-0.376196341030047,0.083,0.294,NA
"KH2013:KH.C2.970_SRD5A3",0.605,0.372819867237027,0.21,0.372819867237027,0.292,0.094,NA
"ZTA1",0.605,0.320993564289561,0.21,0.320993564289561,0.333,0.126,NA
"KH2013:KH.C2.920_YPC1",0.605,0.319063058323812,0.21,0.319063058323812,0.333,0.132,NA
"KH2013:KH.L170.43_GAL10",0.605,0.270330553853993,0.21,0.270330553853993,0.458,0.291,NA
"CEP135",0.395,-0.266463288316975,0.21,-0.266463288316975,0.208,0.382,NA
"KH2013:KH.C10.354",0.395,-0.289310469212174,0.21,-0.289310469212174,0.208,0.391,NA
"IFT57",0.395,-0.293616794660718,0.21,-0.293616794660718,0.125,0.335,NA
"BRF/1",0.395,-0.301425599493665,0.21,-0.301425599493665,0.125,0.324,NA
"KH2013:KH.C14.58",0.395,-0.315429825745251,0.21,-0.315429825745251,0.208,0.376,NA
"KH2013:KH.C8.724_TECTB",0.395,-0.383686975123255,0.21,-0.383686975123255,0.042,0.253,NA
"KCNIP1/2/3/4",0.395,-0.410163627342315,0.21,-0.410163627342315,0.167,0.344,NA
"ANKZF1",0.604,0.270796675735353,0.208,0.270796675735353,0.458,0.288,NA
"KH2013:KH.C4.232",0.396,-0.253521727253455,0.208,-0.253521727253455,0.333,0.532,NA
"KCNMA1",0.396,-0.261381877982314,0.208,-0.261381877982314,0.167,0.356,NA
"SLX4",0.396,-0.271368017478749,0.208,-0.271368017478749,0.083,0.279,NA
"KH2013:KH.C8.923",0.396,-0.2810991598534,0.208,-0.281099159853399,0.375,0.547,NA
"FBLN1/2",0.396,-0.304808282969217,0.208,-0.304808282969217,0.083,0.297,NA
"RIC3",0.396,-0.32016977809332,0.208,-0.32016977809332,0.083,0.282,NA
"PIGQ",0.396,-0.339050200285302,0.208,-0.339050200285302,0.125,0.318,NA
"PAQR5/7",0.603,0.376488570643699,0.206,0.376488570643699,0.333,0.153,NA
"IL1RAPL1",0.603,0.362783746696619,0.206,0.362783746696619,0.292,0.091,NA
"KH2013:KH.C3.85_PPP1R16B",0.603,0.358105331609006,0.206,0.358105331609006,0.292,0.1,NA
"SNX4",0.603,0.321627418472984,0.206,0.321627418472984,0.458,0.276,NA
"SLC25A27",0.603,0.307975177664702,0.206,0.307975177664702,0.375,0.176,NA
"BNIP3",0.603,0.296806613297727,0.206,0.296806613297727,0.542,0.409,NA
"HACE1",0.603,0.271661545180668,0.206,0.271661545180668,0.292,0.091,NA
"KH2013:KH.C8.862",0.603,0.266107544245621,0.206,0.266107544245621,0.5,0.344,NA
"KH2013:KH.C5.517_GXYLT1/2",0.397,-0.2547285422625,0.206,-0.2547285422625,0.125,0.335,NA
"SELRC1",0.397,-0.260003144043649,0.206,-0.260003144043649,0.25,0.459,NA
"KH2013:KH.C12.546",0.397,-0.26024091603573,0.206,-0.26024091603573,0.208,0.409,NA
"SLC39A14/8",0.397,-0.265343296794113,0.206,-0.265343296794113,0.208,0.403,NA
"KH2013:KH.L170.89_C2ORF89",0.397,-0.266173700555945,0.206,-0.266173700555945,0.125,0.321,NA
"MLX",0.397,-0.272569649379668,0.206,-0.272569649379668,0.208,0.415,NA
"ANKRD40",0.397,-0.277832214587571,0.206,-0.277832214587571,0.083,0.294,NA
"KH2013:KH.C5.433",0.397,-0.314794590313705,0.206,-0.314794590313705,0.083,0.285,NA
"TMEM17",0.397,-0.347859657598808,0.206,-0.347859657598808,0.167,0.359,NA
"COL6A1/2/3/5/6",0.397,-0.350505722535835,0.206,-0.350505722535835,0.125,0.318,NA
"FAM46D",0.602,0.404591325671203,0.204,0.404591325671203,0.375,0.232,NA
"PRKCQ",0.602,0.363315811410725,0.204,0.363315811410725,0.375,0.197,NA
"KH2013:KH.C9.787_SULT1ST1/2/3/4",0.602,0.30471356117228,0.204,0.30471356117228,0.333,0.129,NA
"KH2013:KH.S522.1",0.602,0.284038513160997,0.204,0.284038513160997,0.458,0.285,NA
"MFSD11",0.602,0.269636247540218,0.204,0.269636247540218,0.625,0.444,NA
"KH2013:KH.C9.471_FAM55C",0.602,0.262099571998209,0.204,0.262099571998209,0.333,0.132,NA
"DNAJC13",0.602,0.250138626073048,0.204,0.250138626073048,0.542,0.362,NA
"BRMS1L",0.398,-0.270038918308967,0.204,-0.270038918308967,0.25,0.432,NA
"ATF2/7",0.398,-0.273205303699768,0.204,-0.273205303699768,0.167,0.359,NA
"KH2013:KH.C9.101",0.398,-0.279864906875878,0.204,-0.279864906875878,0.25,0.429,NA
"KH2013:KH.C1.366",0.398,-0.282627806096503,0.204,-0.282627806096503,0.458,0.553,NA
"KH2013:KH.L141.42_CILP/2",0.398,-0.295687689685669,0.204,-0.295687689685669,0.125,0.335,NA
"KH2013:KH.C1.33_CG13759",0.398,-0.309354349373812,0.204,-0.309354349373812,0.25,0.418,NA
"KH2013:KH.C8.153",0.601,0.32171440630122,0.202,0.32171440630122,0.417,0.235,NA
"KH2013:KH.S2618.1_ZMYM1",0.601,0.283714819690055,0.202,0.283714819690055,0.5,0.35,NA
"KH2013:KH.C14.585",0.601,0.274471105558641,0.202,0.274471105558641,0.583,0.391,NA
"KLF6/7",0.601,0.259987752774509,0.202,0.259987752774509,0.667,0.488,NA
"EAF/1/2",0.601,0.259106338504389,0.202,0.259106338504389,0.625,0.424,NA
"EGAL-1",0.601,0.257720310482062,0.202,0.257720310482062,0.417,0.218,NA
"MEICS",0.399,-0.270050020700667,0.202,-0.270050020700667,0.208,0.415,NA
"ANAPC10",0.399,-0.285303613150301,0.202,-0.285303613150301,0.375,0.5,NA
"TAT-4",0.399,-0.307493127608327,0.202,-0.307493127608327,0.25,0.426,NA
"INE",0.399,-0.318182445428521,0.202,-0.318182445428521,0.125,0.306,NA
"ARL15",0.399,-0.318420123331768,0.202,-0.318420123331768,0.083,0.279,NA
"KH2013:KH.C11.32",0.399,-0.323488661859239,0.202,-0.323488661859239,0.083,0.279,NA
"KH2013:KH.C11.266_CYP3A11/13/16/25/4/43/44/5/57/59/65/7",0.399,-0.364108288665887,0.202,-0.364108288665887,0.25,0.376,NA
"KH2013:KH.C4.695",0.6,0.35469778290619,0.2,0.35469778290619,0.333,0.162,NA
"LOC429115",0.6,0.323776931781671,0.2,0.323776931781671,0.458,0.3,NA
"PQLC2",0.6,0.305827726191864,0.2,0.305827726191864,0.417,0.259,NA
"BLZF1",0.6,0.294103074569362,0.2,0.294103074569362,0.417,0.241,NA
"KH2013:KH.L150.4",0.6,0.286132508784659,0.2,0.286132508784659,0.5,0.368,NA
"NOX1/3",0.6,0.279045438216771,0.2,0.279045438216771,0.333,0.159,NA
"KH2013:KH.C10.161",0.6,0.27776881851693,0.2,0.27776881851693,0.375,0.185,NA
"KH2013:KH.L25.15",0.6,0.275815183194571,0.2,0.275815183194571,0.5,0.438,NA
"KH2013:KH.C3.891_ALDH3A1/2",0.4,-0.260378323128025,0.2,-0.260378323128025,0.25,0.397,NA
"KH2013:KH.C4.764",0.4,-0.262588619661164,0.2,-0.262588619661164,0.375,0.515,NA
"KH2013:KH.C1.1062",0.4,-0.280852371764094,0.2,-0.280852371764094,0.292,0.476,NA
"TMEM65",0.4,-0.316594713862098,0.2,-0.316594713862098,0.167,0.332,NA
"KH2013:KH.C11.71_GS1-211B7.1",0.4,-0.326443550389154,0.2,-0.326443550389154,0.083,0.282,NA
"MBTPS2",0.4,-0.331658573285226,0.2,-0.331658573285226,0.375,0.494,NA
"ZNRD1",0.4,-0.346069445033003,0.2,-0.346069445033003,0.208,0.391,NA
"WNT9B",0.4,-0.407521368422703,0.2,-0.407521368422703,0.083,0.265,NA
"FAM38B",0.599,0.276768550511526,0.198,0.276768550511526,0.458,0.294,NA
"METTL19",0.599,0.259860199508323,0.198,0.259860199508323,0.458,0.271,NA
"MSL3",0.401,-0.257891527492088,0.198,-0.257891527492088,0.167,0.335,NA
"RTEL1",0.401,-0.261010743408346,0.198,-0.261010743408346,0.083,0.271,NA
"SMA-6",0.401,-0.268826939549221,0.198,-0.268826939549221,0.25,0.412,NA
"MRPL17/8",0.401,-0.285297172157714,0.198,-0.285297172157714,0.208,0.394,NA
"PRUNE",0.401,-0.290789052905226,0.198,-0.290789052905226,0.208,0.385,NA
"KH2013:KH.L152.21_MOODY",0.598,0.354334470186836,0.196,0.354334470186836,0.333,0.168,NA
"KH2013:KH.C12.470",0.598,0.2554637684844,0.196,0.2554637684844,0.625,0.474,NA
"KLHL9",0.598,0.251142330399012,0.196,0.251142330399012,0.292,0.094,NA
"ANKRD16",0.402,-0.253271401900296,0.196,-0.253271401900296,0.333,0.482,NA
"TUB",0.402,-0.27810849121666,0.196,-0.27810849121666,0.167,0.338,NA
"VPS33B",0.402,-0.282260928367258,0.196,-0.282260928367258,0.208,0.374,NA
"KH2013:KH.C2.372",0.402,-0.297151145775946,0.196,-0.297151145775946,0.417,0.544,NA
"SLC39A11",0.402,-0.305374444611543,0.196,-0.305374444611543,0.083,0.279,NA
"ARL2BP",0.402,-0.323577053656016,0.196,-0.323577053656016,0.083,0.274,NA
"KH2013:KH.C2.922_HMCN1",0.402,-0.349576253656029,0.196,-0.349576253656029,0.125,0.297,NA
"KH2013:KH.C10.27",0.402,-0.375830482540412,0.196,-0.375830482540412,0.083,0.265,NA
"KH2013:KH.S164.9_UNC93A",0.597,0.3127148231036,0.194,0.3127148231036,0.583,0.468,NA
"CONA",0.597,0.307680449879617,0.194,0.307680449879617,0.333,0.144,NA
"MAPKBP1",0.597,0.263508531303427,0.194,0.263508531303427,0.5,0.356,NA
"KH2013:KH.C3.521",0.597,0.252164571265102,0.194,0.252164571265102,0.375,0.168,NA
"OSBPL10/11",0.403,-0.251026425470704,0.194,-0.251026425470704,0.333,0.476,NA
"DUSP1/2/4/5",0.403,-0.25380141085778,0.194,-0.25380141085778,0.333,0.547,NA
"NUBPL",0.403,-0.278704646854402,0.194,-0.278704646854402,0.167,0.359,NA
"W02D7.4/5",0.403,-0.291911846383701,0.194,-0.291911846383701,0.083,0.268,NA
"E1BS80_CHICK",0.403,-0.31814313655815,0.194,-0.31814313655815,0.083,0.279,NA
"KH2013:KH.C8.567_JMJD7",0.403,-0.329338053767733,0.194,-0.329338053767733,0.167,0.335,NA
"FH/1",0.403,-0.33264431822452,0.194,-0.33264431822452,0.208,0.356,NA
"KH2013:KH.C1.265_F32B5.1",0.596,0.41145538881403,0.192,0.41145538881403,0.292,0.106,NA
"CAMKK1/2",0.596,0.372631221401875,0.192,0.372631221401875,0.375,0.212,NA
"STX12/7",0.596,0.278478121311823,0.192,0.278478121311823,0.458,0.276,NA
"RAPSN",0.404,-0.252582766393478,0.192,-0.252582766393478,0.167,0.347,NA
"IPO13",0.404,-0.259717342804834,0.192,-0.259717342804834,0.208,0.388,NA
"KH2013:KH.S1438.2_DHRS1",0.404,-0.329556127431973,0.192,-0.329556127431973,0.083,0.276,NA
"KH2013:KH.C2.712",0.404,-0.46292156370367,0.192,-0.46292156370367,0.167,0.338,NA
"KH2013:KH.L32.2_PZF1",0.595,0.340548884361663,0.19,0.340548884361663,0.333,0.159,NA
"MYD88",0.595,0.30252924123905,0.19,0.30252924123905,0.333,0.162,NA
"AGPAT1/2",0.595,0.275129339333709,0.19,0.275129339333709,0.375,0.191,NA
"KH2013:KH.C10.566",0.405,-0.253968161726515,0.19,-0.253968161726515,0.208,0.4,NA
"KH2013:KH.C10.14",0.405,-0.254539766897019,0.19,-0.254539766897019,0.292,0.456,NA
"KH2013:KH.C2.27_NRP2",0.405,-0.260046618794362,0.19,-0.260046618794362,0.25,0.391,NA
"CLYBL",0.405,-0.271343394682779,0.19,-0.271343394682779,0.25,0.388,NA
"B9D2",0.405,-0.285120231875804,0.19,-0.285120231875804,0.167,0.35,NA
"KH2013:KH.C1.798_TMEM86A",0.594,0.283385038365277,0.188,0.283385038365277,0.5,0.376,NA
"KH2013:KH.L41.53",0.594,0.278718177704618,0.188,0.278718177704618,0.375,0.203,NA
"PPARA",0.406,-0.270785460604,0.188,-0.270785460604,0.083,0.268,NA
"PTDSS2",0.406,-0.273279264763056,0.188,-0.273279264763056,0.208,0.374,NA
"4933403G14RIK",0.406,-0.297213061238813,0.188,-0.297213061238813,0.125,0.291,NA
"CAV-1",0.406,-0.347027252729194,0.188,-0.347027252729194,0.125,0.297,NA
"MRPS16",0.407,-0.253182357205251,0.186,-0.253182357205251,0.25,0.432,NA
"ACSS3",0.407,-0.260308217729058,0.186,-0.260308217729058,0.292,0.424,NA
"PKNOX1/2",0.407,-0.268302472330622,0.186,-0.268302472330622,0.208,0.382,NA
"PIGL",0.407,-0.268304671610541,0.186,-0.268304671610541,0.083,0.274,NA
"MSL2",0.407,-0.272629954137851,0.186,-0.272629954137851,0.167,0.335,NA
"4933403F05RIK",0.407,-0.273734174059299,0.186,-0.273734174059299,0.208,0.368,NA
"KLRC1/2/3",0.407,-0.274841177976274,0.186,-0.274841177976274,0.125,0.306,NA
"USE1",0.593,0.262741612033963,0.186,0.262741612033963,0.542,0.409,NA
"ORC2",0.408,-0.275772240398492,0.184,-0.275772240398492,0.125,0.303,NA
"RBM20",0.408,-0.281218226756044,0.184,-0.281218226756044,0.333,0.456,NA
"FAM219B",0.408,-0.284366198494249,0.184,-0.284366198494249,0.333,0.447,NA
"KH2013:KH.C9.702",0.408,-0.291779919857127,0.184,-0.291779919857127,0.167,0.341,NA
"RFWD2",0.408,-0.293428344007371,0.184,-0.293428344007371,0.167,0.324,NA
"GPR89B",0.408,-0.297919984372196,0.184,-0.297919984372196,0.25,0.415,NA
"KH2013:KH.C3.29",0.408,-0.300367676150153,0.184,-0.300367676150153,0.125,0.303,NA
"KH2013:KH.C13.28",0.408,-0.316363152973336,0.184,-0.316363152973336,0.25,0.376,NA
"KH2013:KH.L33.5",0.592,0.302555208877735,0.184,0.302555208877735,0.458,0.332,NA
"PAQR7/8",0.592,0.298177420616604,0.184,0.298177420616604,0.375,0.209,NA
"FAM177A/1",0.592,0.293126980528122,0.184,0.293126980528122,0.5,0.374,NA
"ALG14",0.592,0.28536884762645,0.184,0.28536884762645,0.375,0.2,NA
"MED16",0.592,0.266440177967047,0.184,0.266440177967047,0.375,0.221,NA
"PEX5",0.592,0.264807023451219,0.184,0.264807023451219,0.417,0.268,NA
"KH2013:KH.C9.547_SLC2A8",0.409,-0.259140008722588,0.182,-0.259140008722588,0.167,0.362,NA
"KH2013:KH.C3.469_HEBP2",0.409,-0.264222602643638,0.182,-0.264222602643638,0.208,0.385,NA
"2210021J22RIK",0.409,-0.281281767908086,0.182,-0.281281767908086,0.125,0.324,NA
"TMEM242",0.409,-0.293199394902658,0.182,-0.293199394902658,0.167,0.347,NA
"NDE1/2",0.591,0.300478101703336,0.182,0.300478101703336,0.333,0.153,NA
"KH2013:KH.S425.10",0.591,0.277541139714179,0.182,0.277541139714179,0.417,0.259,NA
"PSAT1",0.591,0.26009827242864,0.182,0.26009827242864,0.5,0.356,NA
"KH2013:KH.C7.379",0.591,0.254867674493494,0.182,0.254867674493494,0.583,0.488,NA
"THUMPD3",0.41,-0.250084546163115,0.18,-0.250084546163115,0.083,0.259,NA
"KLHL12/18/20",0.41,-0.273850549315116,0.18,-0.273850549315116,0.083,0.256,NA
"KH2013:KH.L19.1_ROBO1/2",0.41,-0.292592936707662,0.18,-0.292592936707662,0.167,0.362,NA
"ZFYVE20",0.41,-0.296424829246952,0.18,-0.296424829246952,0.292,0.409,NA
"KH2013:KH.C3.676",0.41,-0.307824275622561,0.18,-0.307824275622561,0.083,0.253,NA
"KH2013:KH.L9.23_SLC25A4/5/6",0.41,-0.33269692805611,0.18,-0.33269692805611,0.25,0.406,NA
"FAM107B",0.59,0.309290402170296,0.18,0.309290402170296,0.5,0.462,NA
"RABGEF1",0.59,0.302479236648955,0.18,0.302479236648955,0.375,0.215,NA
"CERK",0.59,0.27950748998838,0.18,0.27950748998838,0.458,0.321,NA
"SYNPO/2",0.59,0.269458555768454,0.18,0.269458555768454,0.292,0.121,NA
"KH2013:KH.C1.62_MCO3",0.411,-0.257229187080025,0.178,-0.257229187080025,0.167,0.347,NA
"RNF2",0.411,-0.265733088857693,0.178,-0.265733088857693,0.25,0.397,NA
"JPH1/2/3",0.411,-0.288527818368564,0.178,-0.288527818368564,0.125,0.288,NA
"NEDD9",0.411,-0.288927844998898,0.178,-0.288927844998898,0.125,0.274,NA
"ELMOD3",0.411,-0.291157119995528,0.178,-0.291157119995528,0.083,0.256,NA
"C7H11ORF46",0.411,-0.305424323240067,0.178,-0.305424323240067,0.125,0.288,NA
"KH2013:KH.L44.18_PGPEP1",0.589,0.338979056102644,0.178,0.338979056102644,0.292,0.121,NA
"FAM126A",0.589,0.287844722764199,0.178,0.287844722764199,0.375,0.206,NA
"KH2013:KH.L142.2_TRPA1",0.589,0.270523877787214,0.178,0.270523877787214,0.375,0.232,NA
"LAMA4",0.412,-0.255284077439843,0.176,-0.255284077439843,0.125,0.291,NA
"EPB41L4A",0.412,-0.271020882019531,0.176,-0.271020882019531,0.125,0.288,NA
"CALML6",0.412,-0.322852130108628,0.176,-0.322852130108628,0.167,0.335,NA
"PLEKHO1/2",0.588,0.372737709439216,0.176,0.372737709439216,0.292,0.138,NA
"SIPA1L1/2/3",0.588,0.264157443943398,0.176,0.264157443943398,0.375,0.221,NA
"MLH1",0.413,-0.2504742042715,0.174,-0.2504742042715,0.167,0.309,NA
"WDR24",0.413,-0.251407091767907,0.174,-0.251407091767907,0.208,0.356,NA
"KH2013:KH.C7.252",0.413,-0.254324637179076,0.174,-0.254324637179076,0.167,0.341,NA
"XKR6/7",0.413,-0.259229077381202,0.174,-0.259229077381202,0.25,0.397,NA
"PORCN",0.413,-0.2756768504718,0.174,-0.2756768504718,0.125,0.291,NA
"W02G9.4",0.413,-0.289080371157092,0.174,-0.289080371157092,0.083,0.256,NA
"KH2013:KH.C6.103_OSBPL9",0.413,-0.295272613194868,0.174,-0.295272613194868,0.167,0.329,NA
"B3GAT1/3",0.413,-0.312059657776469,0.174,-0.312059657776469,0.125,0.279,NA
"POP4",0.587,0.299203700299149,0.174,0.299203700299149,0.625,0.488,NA
"TRAPPC12",0.587,0.267215099282448,0.174,0.267215099282448,0.5,0.379,NA
"ATG4B",0.587,0.25900779876772,0.174,0.25900779876772,0.333,0.162,NA
"KH2013:KH.C5.219",0.587,0.253832213844947,0.174,0.253832213844947,0.458,0.321,NA
"CG11418",0.414,-0.273199320035835,0.172,-0.273199320035835,0.292,0.406,NA
"MTG1",0.414,-0.292299980363354,0.172,-0.292299980363354,0.167,0.312,NA
"Y116F11A.6",0.586,0.435543310939611,0.172,0.435543310939611,0.333,0.203,NA
"COQ4",0.586,0.302143626797081,0.172,0.302143626797081,0.458,0.338,NA
"TMBIM4",0.586,0.293613283429302,0.172,0.293613283429302,0.458,0.3,NA
"KH2013:KH.C5.218",0.586,0.290373672783129,0.172,0.290373672783129,0.375,0.221,NA
"YOD1",0.586,0.271252202643832,0.172,0.271252202643832,0.417,0.268,NA
"KH2013:KH.S1129.1",0.415,-0.289042837802441,0.17,-0.289042837802441,0.208,0.353,NA
"KH2013:KH.C4.398_HEXA",0.415,-0.316996137883348,0.17,-0.316996137883348,0.25,0.362,NA
"ULK3",0.585,0.314251379402652,0.17,0.314251379402652,0.292,0.126,NA
"KH2013:KH.C8.367_FUT3/4/5/6/7/9",0.585,0.266265812409339,0.17,0.266265812409339,0.375,0.229,NA
"INPP5K",0.585,0.251118977044888,0.17,0.251118977044888,0.583,0.479,NA
"WDR67",0.416,-0.257284767640078,0.168,-0.257284767640078,0.125,0.268,NA
"LRRC73",0.416,-0.260018794834337,0.168,-0.260018794834337,0.125,0.285,NA
"KH2013:KH.C3.6_A2LD1",0.416,-0.26730867811653,0.168,-0.26730867811653,0.125,0.294,NA
"XRCC6BP1",0.416,-0.271527947910074,0.168,-0.271527947910074,0.167,0.318,NA
"ROPN1L",0.416,-0.274336949858545,0.168,-0.274336949858545,0.083,0.256,NA
"TMEM220",0.584,0.310899886463838,0.168,0.310899886463838,0.375,0.235,NA
"TEX264",0.417,-0.259173341421177,0.166,-0.259173341421177,0.167,0.315,NA
"RGN",0.583,0.350002713344994,0.166,0.350002713344994,0.292,0.153,NA
"KH2013:KH.L13.34_PGPEP1",0.583,0.26433984681163,0.166,0.26433984681163,0.333,0.185,NA
"LRIG1/2/3",0.418,-0.257402073179258,0.164,-0.257402073179258,0.25,0.365,NA
"GLMN",0.418,-0.258585858972748,0.164,-0.258585858972748,0.167,0.312,NA
"FREM2/3",0.418,-0.264289068452238,0.164,-0.264289068452238,0.167,0.297,NA
"PTCD1",0.418,-0.274426743380432,0.164,-0.274426743380432,0.167,0.303,NA
"C53B7.2",0.418,-0.29963810928711,0.164,-0.29963810928711,0.125,0.274,NA
"TPCN2",0.419,-0.2507721835688,0.162,-0.2507721835688,0.25,0.388,NA
"Q5ZI18_CHICK",0.419,-0.253598905206066,0.162,-0.253598905206066,0.125,0.288,NA
"FIBP",0.581,0.284472874227216,0.162,0.284472874227216,0.333,0.176,NA
"KH2013:KH.C1.1217_SCRIB",0.581,0.277828369567773,0.162,0.277828369567773,0.375,0.247,NA
"KH2013:KH.C12.480",0.581,0.250151213313461,0.162,0.250151213313461,0.5,0.35,NA
"RNF122",0.58,0.29280240432812,0.16,0.29280240432812,0.375,0.253,NA
"KH2013:KH.C13.68_GCLM",0.421,-0.263568220736281,0.158,-0.263568220736281,0.208,0.326,NA
"PHO11/12/3/5",0.421,-0.2894280824593,0.158,-0.2894280824593,0.125,0.265,NA
"C22ORF39",0.421,-0.304993241799643,0.158,-0.304993241799643,0.167,0.303,NA
"KH2013:KH.L164.11_MYHZ1.1/2/3",0.579,0.356094905141165,0.158,0.356094905141165,0.292,0.15,NA
"4933411K20RIK",0.579,0.330301000797359,0.158,0.330301000797359,0.292,0.162,NA
